Transaction_id,Date,customer_id,Gender,Age,product_category,Quantity,price_per_unit,total_amount,cost_per_unit,profit_per_unit,profit,Payment,customer_type,customer_satisfication
3001,9/20/2021,CUST3001,Male,19,Food,10,442,4420,296,146,1460,cash,Returning,4
3002,10/18/2021,CUST3002,Female,31,Food,4,155,620,80,75,300,online,New,4
3003,9/29/2022,CUST3003,Female,34,Beauty,6,378,2268,306,72,432,online,New,3
3004,3/13/2022,CUST3004,Male,51,Beauty,5,424,2120,271,153,765,credit card,Returning,2
3005,6/23/2021,CUST3005,Female,74,Food,7,254,1778,198,56,392,cash,New,4
3006,3/10/2021,CUST3006,Female,48,Food,5,322,1610,261,61,305,cash,New,3
3007,12/31/2021,CUST3007,Female,34,Beauty,7,51,357,35,16,112,online,New,5
3008,12/29/2022,CUST3008,Male,50,Beauty,10,88,880,79,9,90,credit card,New,1
3009,4/9/2022,CUST3009,Female,44,Food,2,309,618,169,140,280,cash,Returning,5
3010,3/13/2022,CUST3010,Male,77,Clothing,3,63,189,57,6,18,online,Returning,2
3011,12/9/2022,CUST3011,Female,37,Beauty,4,155,620,129,26,104,credit card,New,2
3012,10/12/2022,CUST3012,Male,23,Beauty,6,269,1614,156,113,678,online,Returning,3
3013,12/3/2022,CUST3013,Male,32,Clothing,4,333,1332,261,72,288,online,Returning,1
3014,5/20/2022,CUST3014,Male,23,Electronics,1,329,329,228,101,101,cash,Returning,2
3015,7/13/2021,CUST3015,Female,17,Food,4,253,1012,172,81,324,credit card,Returning,4
3016,2/20/2021,CUST3016,Female,45,Beauty,2,405,810,217,188,376,credit card,New,5
3017,3/16/2021,CUST3017,Male,40,Electronics,6,464,2784,245,219,1314,credit card,New,5
3018,10/27/2021,CUST3018,Male,56,Food,10,30,300,20,10,100,cash,New,1
3019,2/22/2022,CUST3019,Male,35,Clothing,9,225,2025,168,57,513,online,Returning,3
3020,9/19/2022,CUST3020,Female,31,Beauty,6,261,1566,135,126,756,cash,New,2
3021,6/16/2021,CUST3021,Male,46,Electronics,10,50,500,28,22,220,credit card,New,5
3022,1/8/2021,CUST3022,Female,79,Electronics,10,162,1620,137,25,250,cash,Returning,1
3023,4/9/2022,CUST3023,Female,75,Electronics,3,370,1110,312,58,174,online,New,2
3024,2/14/2022,CUST3024,Female,37,Food,3,399,1197,357,42,126,credit card,Returning,2
3025,5/22/2021,CUST3025,Male,52,Food,7,94,658,53,41,287,cash,New,1
3026,1/9/2021,CUST3026,Male,61,Food,4,46,184,30,16,64,online,New,3
3027,8/13/2021,CUST3027,Male,32,Electronics,8,407,3256,208,199,1592,credit card,New,2
3028,12/18/2021,CUST3028,Male,30,Electronics,6,156,936,104,52,312,online,New,2
3029,4/17/2022,CUST3029,Female,68,Electronics,10,105,1050,64,41,410,cash,Returning,4
3030,7/13/2021,CUST3030,Female,76,Beauty,3,55,165,47,8,24,credit card,Returning,3
3031,5/8/2021,CUST3031,Female,75,Electronics,9,87,783,74,13,117,credit card,Returning,4
3032,1/10/2022,CUST3032,Female,68,Electronics,2,243,486,127,116,232,online,Returning,4
3033,5/29/2022,CUST3033,Male,32,Clothing,10,472,4720,250,222,2220,cash,New,5
3034,10/31/2021,CUST3034,Male,60,Electronics,6,36,216,30,6,36,cash,New,2
3035,6/19/2022,CUST3035,Male,51,Beauty,1,475,475,382,93,93,online,Returning,4
3036,3/17/2021,CUST3036,Male,30,Food,1,101,101,53,48,48,online,Returning,5
3037,11/10/2021,CUST3037,Female,79,Beauty,9,132,1188,71,61,549,online,New,5
3038,6/21/2021,CUST3038,Female,56,Beauty,9,330,2970,272,58,522,online,Returning,4
3039,8/4/2022,CUST3039,Female,47,Beauty,8,445,3560,330,115,920,online,Returning,2
3040,3/29/2021,CUST3040,Male,74,Beauty,5,137,685,119,18,90,cash,New,2
3041,10/15/2021,CUST3041,Female,76,Clothing,4,54,216,28,26,104,cash,New,5
3042,12/30/2021,CUST3042,Female,72,Food,7,315,2205,178,137,959,cash,Returning,3
3043,7/26/2022,CUST3043,Female,20,Food,7,84,588,42,42,294,online,Returning,4
3044,8/3/2022,CUST3044,Male,16,Electronics,9,478,4302,370,108,972,credit card,Returning,2
3045,9/3/2022,CUST3045,Female,66,Beauty,3,141,423,76,65,195,credit card,New,3
3046,12/24/2022,CUST3046,Female,20,Food,2,222,444,168,54,108,online,Returning,3
3047,12/11/2022,CUST3047,Female,26,Food,4,242,968,150,92,368,cash,Returning,1
3048,2/26/2022,CUST3048,Male,46,Food,4,411,1644,259,152,608,credit card,New,3
3049,9/25/2022,CUST3049,Female,70,Clothing,6,452,2712,280,172,1032,cash,Returning,4
3050,9/13/2022,CUST3050,Male,36,Beauty,7,478,3346,338,140,980,online,Returning,4
3051,12/12/2022,CUST3051,Female,78,Food,2,234,468,122,112,224,online,Returning,5
3052,3/31/2022,CUST3052,Male,21,Electronics,7,153,1071,91,62,434,cash,Returning,2
3053,10/31/2022,CUST3053,Female,67,Electronics,9,243,2187,196,47,423,online,New,5
3054,9/14/2022,CUST3054,Male,45,Electronics,1,180,180,106,74,74,cash,Returning,4
3055,6/23/2021,CUST3055,Female,70,Food,4,78,312,46,32,128,cash,New,3
3056,3/17/2021,CUST3056,Female,76,Food,9,143,1287,124,19,171,cash,New,1
3057,1/8/2022,CUST3057,Male,48,Beauty,10,410,4100,332,78,780,credit card,Returning,4
3058,12/14/2022,CUST3058,Female,63,Clothing,10,453,4530,352,101,1010,cash,Returning,5
3059,1/9/2021,CUST3059,Female,74,Clothing,4,375,1500,297,78,312,cash,Returning,1
3060,4/6/2022,CUST3060,Male,62,Beauty,4,75,300,38,37,148,credit card,Returning,2
3061,6/14/2021,CUST3061,Female,33,Clothing,2,51,102,30,21,42,online,New,3
3062,1/20/2021,CUST3062,Female,27,Beauty,3,286,858,175,111,333,online,Returning,1
3063,7/5/2021,CUST3063,Female,26,Beauty,7,118,826,91,27,189,cash,Returning,1
3064,1/15/2022,CUST3064,Male,36,Electronics,2,124,248,92,32,64,online,New,4
3065,3/23/2021,CUST3065,Female,79,Clothing,9,279,2511,189,90,810,credit card,Returning,2
3066,7/3/2022,CUST3066,Female,63,Beauty,6,37,222,22,15,90,online,New,1
3067,4/29/2022,CUST3067,Female,20,Food,2,341,682,176,165,330,online,New,4
3068,2/5/2021,CUST3068,Male,79,Clothing,10,497,4970,430,67,670,credit card,Returning,3
3069,1/23/2022,CUST3069,Male,62,Beauty,3,460,1380,234,226,678,cash,Returning,1
3070,5/4/2022,CUST3070,Male,65,Food,10,256,2560,131,125,1250,cash,New,1
3071,3/17/2022,CUST3071,Male,67,Beauty,7,134,938,101,33,231,cash,New,5
3072,4/5/2022,CUST3072,Male,16,Beauty,2,131,262,115,16,32,credit card,Returning,5
3073,2/14/2022,CUST3073,Male,78,Food,6,300,1800,214,86,516,cash,Returning,2
3074,11/10/2021,CUST3074,Female,77,Beauty,7,94,658,74,20,140,credit card,New,2
3075,10/30/2022,CUST3075,Male,21,Clothing,5,411,2055,319,92,460,credit card,New,2
3076,8/29/2022,CUST3076,Female,52,Clothing,2,91,182,50,41,82,cash,New,5
3077,12/25/2022,CUST3077,Female,79,Clothing,5,482,2410,372,110,550,online,New,2
3078,2/28/2022,CUST3078,Female,21,Clothing,6,467,2802,298,169,1014,cash,New,5
3079,3/15/2022,CUST3079,Female,38,Clothing,8,182,1456,120,62,496,online,New,5
3080,9/29/2022,CUST3080,Female,31,Beauty,1,352,352,229,123,123,cash,Returning,4
3081,4/18/2022,CUST3081,Male,68,Food,6,456,2736,256,200,1200,cash,Returning,3
3082,9/18/2022,CUST3082,Female,43,Electronics,10,496,4960,404,92,920,credit card,Returning,2
3083,6/15/2022,CUST3083,Female,55,Clothing,4,77,308,48,29,116,online,New,1
3084,10/11/2021,CUST3084,Male,50,Beauty,1,192,192,109,83,83,credit card,New,4
3085,11/8/2021,CUST3085,Male,42,Electronics,1,277,277,215,62,62,online,New,2
3086,10/4/2022,CUST3086,Male,51,Food,7,375,2625,224,151,1057,cash,Returning,4
3087,3/10/2021,CUST3087,Female,59,Food,2,405,810,237,168,336,online,Returning,4
3088,1/21/2022,CUST3088,Male,53,Food,6,453,2718,250,203,1218,credit card,Returning,5
3089,9/24/2022,CUST3089,Female,43,Clothing,6,489,2934,400,89,534,credit card,New,5
3090,11/22/2022,CUST3090,Male,40,Food,7,80,560,66,14,98,online,Returning,1
3091,9/8/2022,CUST3091,Male,62,Beauty,10,268,2680,137,131,1310,cash,Returning,2
3092,2/25/2022,CUST3092,Male,66,Beauty,5,196,980,104,92,460,credit card,Returning,5
3093,2/13/2022,CUST3093,Male,43,Electronics,3,72,216,64,8,24,cash,New,5
3094,7/21/2021,CUST3094,Female,36,Clothing,3,240,720,169,71,213,online,Returning,1
3095,3/15/2022,CUST3095,Male,25,Clothing,5,210,1050,177,33,165,credit card,New,4
3096,12/22/2021,CUST3096,Female,34,Beauty,8,245,1960,161,84,672,credit card,New,3
3097,12/31/2022,CUST3097,Female,40,Food,10,453,4530,406,47,470,credit card,New,2
3098,5/19/2022,CUST3098,Female,57,Beauty,3,370,1110,220,150,450,online,Returning,2
3099,3/13/2022,CUST3099,Male,17,Beauty,10,244,2440,160,84,840,cash,New,3
3100,7/7/2022,CUST3100,Male,35,Electronics,2,56,112,50,6,12,online,Returning,3
3101,10/26/2021,CUST3101,Male,60,Beauty,3,65,195,45,20,60,cash,Returning,5
3102,2/3/2021,CUST3102,Male,20,Beauty,10,221,2210,132,89,890,credit card,New,5
3103,4/26/2022,CUST3103,Male,79,Electronics,3,228,684,149,79,237,cash,Returning,3
3104,5/14/2022,CUST3104,Female,44,Food,9,74,666,42,32,288,credit card,Returning,3
3105,8/19/2021,CUST3105,Male,77,Electronics,1,316,316,184,132,132,cash,Returning,4
3106,5/6/2021,CUST3106,Male,37,Beauty,7,423,2961,300,123,861,credit card,New,3
3107,9/28/2021,CUST3107,Male,46,Food,2,270,540,173,97,194,credit card,New,5
3108,6/6/2021,CUST3108,Female,76,Clothing,7,183,1281,143,40,280,cash,New,3
3109,12/17/2021,CUST3109,Male,70,Clothing,9,95,855,53,42,378,credit card,New,3
3110,5/1/2022,CUST3110,Female,29,Electronics,6,103,618,92,11,66,cash,Returning,2
3111,7/27/2021,CUST3111,Male,45,Food,10,48,480,27,21,210,cash,Returning,4
3112,5/16/2021,CUST3112,Female,61,Clothing,7,374,2618,307,67,469,credit card,New,2
3113,12/21/2021,CUST3113,Female,49,Food,2,176,352,104,72,144,credit card,New,2
3114,8/17/2022,CUST3114,Female,62,Food,3,37,111,31,6,18,credit card,New,5
3115,7/30/2021,CUST3115,Male,54,Beauty,10,329,3290,181,148,1480,credit card,Returning,4
3116,3/3/2022,CUST3116,Male,38,Electronics,6,429,2574,300,129,774,credit card,New,3
3117,12/11/2021,CUST3117,Female,36,Electronics,9,408,3672,296,112,1008,online,Returning,5
3118,5/7/2021,CUST3118,Male,53,Clothing,6,154,924,87,67,402,cash,Returning,3
3119,12/26/2021,CUST3119,Female,38,Beauty,7,306,2142,250,56,392,credit card,Returning,3
3120,2/25/2021,CUST3120,Female,38,Food,7,195,1365,157,38,266,online,Returning,2
3121,11/20/2021,CUST3121,Male,60,Clothing,1,427,427,316,111,111,online,Returning,2
3122,3/23/2021,CUST3122,Female,45,Food,7,391,2737,265,126,882,cash,Returning,5
3123,8/20/2021,CUST3123,Male,75,Beauty,2,311,622,237,74,148,credit card,Returning,5
3124,4/3/2021,CUST3124,Male,58,Electronics,4,209,836,134,75,300,online,New,2
3125,12/29/2021,CUST3125,Male,72,Clothing,4,150,600,130,20,80,online,Returning,3
3126,10/30/2022,CUST3126,Female,77,Beauty,8,489,3912,347,142,1136,credit card,New,4
3127,8/3/2022,CUST3127,Female,47,Clothing,7,446,3122,360,86,602,cash,Returning,1
3128,1/19/2022,CUST3128,Female,42,Clothing,7,408,2856,327,81,567,credit card,Returning,5
3129,2/26/2022,CUST3129,Male,47,Clothing,2,253,506,209,44,88,online,Returning,5
3130,1/27/2021,CUST3130,Male,23,Clothing,10,471,4710,303,168,1680,online,New,1
3131,7/22/2021,CUST3131,Female,44,Electronics,5,116,580,98,18,90,credit card,Returning,4
3132,8/16/2022,CUST3132,Male,59,Beauty,2,142,284,76,66,132,online,New,4
3133,10/31/2021,CUST3133,Male,40,Food,1,158,158,100,58,58,credit card,Returning,1
3134,10/28/2022,CUST3134,Male,16,Clothing,8,289,2312,183,106,848,credit card,Returning,1
3135,4/6/2022,CUST3135,Female,17,Food,8,113,904,59,54,432,cash,Returning,5
3136,12/24/2021,CUST3136,Female,64,Beauty,1,240,240,171,69,69,online,New,2
3137,4/7/2021,CUST3137,Male,46,Beauty,9,447,4023,385,62,558,credit card,New,2
3138,6/16/2021,CUST3138,Male,17,Beauty,1,465,465,373,92,92,credit card,New,5
3139,5/8/2021,CUST3139,Female,62,Food,2,271,542,142,129,258,online,New,1
3140,7/7/2021,CUST3140,Female,29,Food,4,203,812,115,88,352,online,New,2
3141,9/27/2021,CUST3141,Male,68,Electronics,3,310,930,231,79,237,credit card,Returning,4
3142,12/2/2021,CUST3142,Female,80,Electronics,4,274,1096,244,30,120,credit card,Returning,4
3143,8/17/2021,CUST3143,Female,63,Clothing,2,99,198,71,28,56,cash,Returning,3
3144,11/5/2021,CUST3144,Male,43,Beauty,6,103,618,65,38,228,online,Returning,4
3145,12/3/2022,CUST3145,Female,76,Clothing,6,52,312,45,7,42,cash,Returning,4
3146,6/13/2022,CUST3146,Female,25,Beauty,2,411,822,355,56,112,credit card,Returning,2
3147,6/4/2021,CUST3147,Male,65,Clothing,5,268,1340,152,116,580,cash,New,4
3148,6/9/2022,CUST3148,Female,40,Food,2,148,296,111,37,74,cash,New,1
3149,11/25/2021,CUST3149,Male,73,Food,8,494,3952,397,97,776,credit card,Returning,2
3150,11/23/2022,CUST3150,Female,80,Beauty,7,153,1071,109,44,308,cash,New,1
3151,2/9/2021,CUST3151,Female,30,Food,10,380,3800,327,53,530,credit card,Returning,2
3152,11/3/2021,CUST3152,Female,75,Electronics,8,222,1776,177,45,360,cash,New,1
3153,12/9/2021,CUST3153,Female,52,Electronics,7,375,2625,295,80,560,credit card,Returning,5
3154,5/4/2022,CUST3154,Male,38,Clothing,7,128,896,97,31,217,credit card,New,4
3155,9/28/2022,CUST3155,Male,55,Clothing,2,156,312,127,29,58,credit card,New,1
3156,8/21/2022,CUST3156,Female,19,Electronics,5,306,1530,223,83,415,online,New,1
3157,4/27/2022,CUST3157,Female,28,Food,9,216,1944,183,33,297,online,Returning,3
3158,7/14/2022,CUST3158,Male,77,Beauty,2,302,604,256,46,92,online,Returning,3
3159,6/4/2022,CUST3159,Female,44,Clothing,6,350,2100,200,150,900,credit card,New,3
3160,10/20/2021,CUST3160,Female,60,Electronics,9,164,1476,108,56,504,online,Returning,1
3161,11/1/2021,CUST3161,Female,26,Beauty,2,204,408,157,47,94,cash,Returning,1
3162,3/14/2021,CUST3162,Male,73,Beauty,4,378,1512,231,147,588,cash,Returning,4
3163,12/14/2021,CUST3163,Female,26,Food,3,163,489,142,21,63,online,Returning,5
3164,10/14/2022,CUST3164,Female,79,Food,6,307,1842,217,90,540,online,New,1
3165,3/1/2021,CUST3165,Male,79,Electronics,3,307,921,194,113,339,credit card,Returning,5
3166,12/27/2022,CUST3166,Male,26,Beauty,2,368,736,226,142,284,credit card,Returning,2
3167,2/14/2021,CUST3167,Male,40,Food,8,337,2696,254,83,664,credit card,Returning,4
3168,8/18/2021,CUST3168,Female,61,Beauty,7,307,2149,251,56,392,credit card,Returning,3
3169,4/14/2021,CUST3169,Female,56,Beauty,6,206,1236,164,42,252,cash,Returning,5
3170,1/28/2021,CUST3170,Male,53,Beauty,1,168,168,117,51,51,cash,Returning,3
3171,3/15/2021,CUST3171,Male,61,Beauty,4,343,1372,230,113,452,credit card,Returning,2
3172,5/3/2022,CUST3172,Male,66,Beauty,2,386,772,242,144,288,credit card,Returning,1
3173,10/23/2021,CUST3173,Female,18,Beauty,7,280,1960,248,32,224,cash,Returning,5
3174,12/3/2022,CUST3174,Female,60,Electronics,7,225,1575,162,63,441,online,Returning,2
3175,4/29/2022,CUST3175,Female,44,Electronics,9,89,801,63,26,234,credit card,New,2
3176,8/25/2022,CUST3176,Female,30,Clothing,8,104,832,63,41,328,cash,Returning,3
3177,9/1/2021,CUST3177,Male,33,Beauty,1,146,146,86,60,60,credit card,Returning,5
3178,1/31/2021,CUST3178,Female,66,Electronics,4,53,212,28,25,100,credit card,New,5
3179,4/6/2022,CUST3179,Male,42,Clothing,7,46,322,34,12,84,online,Returning,4
3180,4/19/2022,CUST3180,Male,23,Clothing,1,91,91,73,18,18,online,New,3
3181,2/25/2021,CUST3181,Female,72,Beauty,6,419,2514,247,172,1032,credit card,New,1
3182,7/5/2022,CUST3182,Female,75,Food,1,489,489,288,201,201,online,Returning,1
3183,5/20/2022,CUST3183,Male,67,Beauty,1,251,251,150,101,101,online,Returning,1
3184,6/20/2021,CUST3184,Female,41,Beauty,2,288,576,175,113,226,credit card,New,5
3185,11/10/2021,CUST3185,Female,29,Clothing,7,401,2807,315,86,602,cash,Returning,1
3186,4/3/2022,CUST3186,Male,39,Beauty,5,388,1940,312,76,380,credit card,New,1
3187,5/20/2021,CUST3187,Female,76,Clothing,3,227,681,130,97,291,cash,Returning,4
3188,11/16/2021,CUST3188,Female,18,Electronics,7,490,3430,321,169,1183,credit card,New,2
3189,10/20/2021,CUST3189,Male,18,Clothing,1,47,47,28,19,19,cash,New,4
3190,11/20/2022,CUST3190,Female,28,Food,4,465,1860,250,215,860,cash,Returning,3
3191,8/21/2021,CUST3191,Male,43,Clothing,7,117,819,68,49,343,credit card,Returning,3
3192,12/27/2022,CUST3192,Male,56,Beauty,10,257,2570,149,108,1080,credit card,Returning,2
3193,7/7/2021,CUST3193,Male,17,Clothing,7,375,2625,257,118,826,credit card,New,3
3194,10/28/2022,CUST3194,Male,33,Electronics,10,250,2500,171,79,790,cash,Returning,3
3195,11/4/2022,CUST3195,Male,68,Food,1,330,330,246,84,84,credit card,New,2
3196,3/26/2022,CUST3196,Female,73,Clothing,8,95,760,79,16,128,credit card,Returning,4
3197,10/29/2021,CUST3197,Female,41,Beauty,9,198,1782,137,61,549,credit card,New,1
3198,5/31/2022,CUST3198,Female,75,Beauty,8,399,3192,219,180,1440,credit card,Returning,1
3199,12/26/2022,CUST3199,Male,30,Clothing,3,298,894,217,81,243,online,New,3
3200,4/27/2021,CUST3200,Male,20,Beauty,9,394,3546,217,177,1593,online,Returning,2
3201,8/29/2021,CUST3201,Female,31,Food,2,162,324,114,48,96,cash,New,2
3202,12/22/2021,CUST3202,Male,18,Food,5,165,825,110,55,275,credit card,New,4
3203,9/16/2021,CUST3203,Male,53,Food,7,201,1407,112,89,623,online,New,2
3204,7/24/2021,CUST3204,Female,65,Food,9,497,4473,251,246,2214,cash,New,1
3205,8/3/2022,CUST3205,Male,54,Beauty,1,399,399,238,161,161,online,New,2
3206,8/13/2022,CUST3206,Female,58,Electronics,8,423,3384,216,207,1656,cash,New,5
3207,12/10/2021,CUST3207,Male,36,Clothing,3,198,594,139,59,177,credit card,Returning,2
3208,2/2/2021,CUST3208,Female,75,Clothing,8,160,1280,91,69,552,cash,Returning,3
3209,6/18/2021,CUST3209,Female,36,Clothing,5,33,165,25,8,40,online,New,5
3210,7/28/2022,CUST3210,Female,50,Food,5,450,2250,388,62,310,credit card,New,5
3211,7/31/2022,CUST3211,Male,46,Beauty,5,290,1450,199,91,455,online,New,5
3212,4/20/2022,CUST3212,Female,54,Clothing,9,472,4248,317,155,1395,credit card,New,2
3213,2/13/2021,CUST3213,Male,28,Food,4,278,1112,219,59,236,online,New,1
3214,2/6/2022,CUST3214,Male,53,Clothing,8,161,1288,119,42,336,online,Returning,2
3215,7/22/2022,CUST3215,Male,59,Clothing,6,46,276,41,5,30,online,Returning,3
3216,12/2/2022,CUST3216,Female,52,Food,1,339,339,290,49,49,cash,New,2
3217,4/26/2021,CUST3217,Male,49,Electronics,3,200,600,131,69,207,cash,Returning,4
3218,5/23/2021,CUST3218,Male,20,Clothing,4,499,1996,394,105,420,cash,Returning,3
3219,12/13/2022,CUST3219,Female,55,Food,6,375,2250,199,176,1056,cash,New,2
3220,4/1/2021,CUST3220,Male,41,Clothing,10,457,4570,371,86,860,online,Returning,2
3221,8/26/2022,CUST3221,Female,56,Food,7,64,448,53,11,77,credit card,New,5
3222,1/3/2021,CUST3222,Male,20,Beauty,2,443,886,261,182,364,online,New,5
3223,11/28/2022,CUST3223,Male,35,Food,5,112,560,62,50,250,online,Returning,4
3224,10/7/2022,CUST3224,Male,52,Beauty,1,227,227,202,25,25,credit card,New,5
3225,8/4/2021,CUST3225,Male,61,Food,6,75,450,63,12,72,cash,New,5
3226,9/30/2021,CUST3226,Male,77,Food,1,435,435,265,170,170,cash,Returning,2
3227,8/4/2022,CUST3227,Male,43,Food,4,388,1552,349,39,156,online,Returning,5
3228,11/18/2021,CUST3228,Male,48,Electronics,7,55,385,32,23,161,cash,Returning,2
3229,5/31/2022,CUST3229,Female,26,Electronics,5,186,930,119,67,335,cash,New,1
3230,6/21/2022,CUST3230,Female,76,Electronics,5,183,915,137,46,230,online,New,3
3231,5/2/2021,CUST3231,Female,24,Beauty,3,105,315,64,41,123,credit card,Returning,4
3232,9/29/2021,CUST3232,Male,30,Electronics,2,362,724,272,90,180,cash,New,1
3233,5/7/2021,CUST3233,Female,16,Beauty,2,316,632,162,154,308,cash,Returning,4
3234,12/18/2022,CUST3234,Male,24,Food,5,499,2495,408,91,455,online,Returning,2
3235,8/5/2022,CUST3235,Male,37,Beauty,6,319,1914,244,75,450,online,Returning,1
3236,7/1/2022,CUST3236,Female,40,Clothing,3,287,861,197,90,270,online,New,2
3237,8/5/2021,CUST3237,Male,43,Beauty,6,275,1650,229,46,276,online,Returning,5
3238,12/17/2022,CUST3238,Male,16,Food,5,78,390,45,33,165,online,New,2
3239,11/17/2022,CUST3239,Male,54,Clothing,8,195,1560,102,93,744,credit card,New,5
3240,2/25/2022,CUST3240,Male,41,Food,7,494,3458,338,156,1092,cash,New,1
3241,3/13/2021,CUST3241,Female,38,Beauty,2,431,862,251,180,360,online,New,1
3242,3/2/2022,CUST3242,Male,54,Clothing,1,293,293,217,76,76,online,Returning,5
3243,12/13/2022,CUST3243,Male,80,Beauty,6,398,2388,239,159,954,cash,Returning,5
3244,12/19/2021,CUST3244,Male,73,Electronics,10,355,3550,304,51,510,credit card,Returning,3
3245,3/9/2022,CUST3245,Male,43,Electronics,1,65,65,56,9,9,cash,New,1
3246,1/19/2021,CUST3246,Male,40,Beauty,3,474,1422,258,216,648,online,New,5
3247,7/22/2021,CUST3247,Female,69,Beauty,7,476,3332,311,165,1155,online,Returning,4
3248,3/14/2021,CUST3248,Female,25,Electronics,1,297,297,181,116,116,credit card,New,3
3249,2/11/2021,CUST3249,Female,24,Electronics,7,242,1694,152,90,630,cash,New,5
3250,10/18/2021,CUST3250,Male,76,Beauty,10,176,1760,135,41,410,credit card,Returning,1
3251,12/21/2021,CUST3251,Male,49,Clothing,2,100,200,53,47,94,credit card,New,1
3252,11/15/2021,CUST3252,Female,78,Food,2,306,612,196,110,220,cash,New,2
3253,7/21/2022,CUST3253,Female,70,Beauty,10,123,1230,99,24,240,cash,New,3
3254,12/29/2022,CUST3254,Female,80,Food,1,376,376,276,100,100,online,New,3
3255,7/30/2021,CUST3255,Male,43,Electronics,5,464,2320,413,51,255,online,New,2
3256,5/22/2022,CUST3256,Male,24,Beauty,1,320,320,191,129,129,online,Returning,3
3257,6/3/2021,CUST3257,Male,20,Electronics,7,431,3017,259,172,1204,credit card,Returning,3
3258,10/7/2021,CUST3258,Female,65,Beauty,5,102,510,73,29,145,cash,Returning,4
3259,12/2/2021,CUST3259,Male,73,Food,5,291,1455,255,36,180,credit card,New,2
3260,7/19/2021,CUST3260,Female,21,Electronics,9,367,3303,227,140,1260,online,New,1
3261,6/23/2021,CUST3261,Male,36,Clothing,10,325,3250,183,142,1420,cash,New,1
3262,3/4/2021,CUST3262,Male,32,Electronics,6,144,864,91,53,318,credit card,Returning,3
3263,12/2/2021,CUST3263,Female,51,Clothing,3,196,588,142,54,162,cash,Returning,2
3264,3/23/2021,CUST3264,Female,60,Electronics,1,266,266,182,84,84,cash,Returning,5
3265,1/21/2022,CUST3265,Female,65,Clothing,3,252,756,187,65,195,credit card,New,3
3266,3/26/2022,CUST3266,Female,52,Beauty,5,274,1370,206,68,340,credit card,New,2
3267,9/16/2021,CUST3267,Female,33,Beauty,7,302,2114,213,89,623,cash,New,4
3268,12/11/2021,CUST3268,Female,32,Clothing,4,342,1368,249,93,372,online,New,2
3269,12/20/2021,CUST3269,Female,34,Electronics,9,335,3015,264,71,639,cash,New,5
3270,7/21/2022,CUST3270,Female,38,Beauty,1,455,455,280,175,175,cash,Returning,2
3271,1/22/2021,CUST3271,Female,32,Beauty,8,424,3392,234,190,1520,credit card,Returning,2
3272,8/8/2021,CUST3272,Male,51,Electronics,5,219,1095,163,56,280,online,Returning,3
3273,6/15/2022,CUST3273,Male,16,Beauty,10,299,2990,198,101,1010,credit card,New,5
3274,12/17/2022,CUST3274,Female,33,Beauty,9,185,1665,156,29,261,online,New,2
3275,2/17/2022,CUST3275,Female,21,Food,1,329,329,201,128,128,online,New,4
3276,3/7/2022,CUST3276,Female,28,Beauty,3,390,1170,338,52,156,credit card,New,3
3277,6/15/2022,CUST3277,Female,26,Clothing,4,167,668,94,73,292,credit card,Returning,5
3278,12/9/2021,CUST3278,Male,49,Electronics,5,224,1120,132,92,460,cash,Returning,1
3279,3/15/2022,CUST3279,Female,33,Beauty,2,149,298,76,73,146,online,New,5
3280,1/3/2021,CUST3280,Male,58,Beauty,5,308,1540,262,46,230,online,New,5
3281,10/4/2022,CUST3281,Male,76,Beauty,7,427,2989,308,119,833,credit card,Returning,2
3282,3/1/2022,CUST3282,Male,78,Electronics,1,386,386,238,148,148,credit card,New,1
3283,3/10/2021,CUST3283,Male,76,Clothing,8,218,1744,167,51,408,online,New,3
3284,7/30/2022,CUST3284,Female,65,Clothing,7,162,1134,145,17,119,credit card,Returning,1
3285,4/6/2021,CUST3285,Male,18,Food,9,329,2961,233,96,864,online,New,4
3286,10/26/2022,CUST3286,Male,56,Clothing,10,451,4510,326,125,1250,credit card,Returning,5
3287,3/10/2021,CUST3287,Male,47,Beauty,3,268,804,191,77,231,cash,New,4
3288,5/11/2022,CUST3288,Male,75,Electronics,3,255,765,191,64,192,cash,Returning,3
3289,3/23/2022,CUST3289,Female,27,Beauty,8,495,3960,291,204,1632,cash,Returning,2
3290,9/9/2022,CUST3290,Male,74,Beauty,8,60,480,38,22,176,online,New,4
3291,12/15/2022,CUST3291,Female,41,Food,2,144,288,119,25,50,online,New,4
3292,10/4/2021,CUST3292,Male,52,Beauty,1,137,137,88,49,49,credit card,New,3
3293,8/3/2022,CUST3293,Male,47,Clothing,9,454,4086,243,211,1899,cash,New,3
3294,10/17/2021,CUST3294,Male,69,Food,1,385,385,255,130,130,cash,Returning,5
3295,12/19/2021,CUST3295,Male,17,Food,8,167,1336,99,68,544,credit card,New,1
3296,12/22/2022,CUST3296,Female,43,Electronics,10,104,1040,84,20,200,credit card,New,5
3297,9/21/2021,CUST3297,Male,22,Clothing,10,232,2320,139,93,930,credit card,Returning,4
3298,10/10/2021,CUST3298,Male,67,Electronics,10,221,2210,121,100,1000,online,Returning,3
3299,8/17/2022,CUST3299,Female,60,Food,2,411,822,295,116,232,cash,Returning,3
3300,3/23/2022,CUST3300,Female,43,Beauty,6,345,2070,274,71,426,online,Returning,5
3301,12/5/2022,CUST3301,Female,42,Food,5,354,1770,303,51,255,online,New,4
